variant,source,entry_time_ny,resolved_time_ny,symbol,condition,level_name,direction,entry,sl,r_size,outcome,hit_50,hit_liquidity,t50_px,t100_px,stdv_2_px,stdv_2_5_px,stdv_4_px,mfe_r,mae_r,net_r,risk_usd,pnl_usd,balance_after,signal_id,final_verdict,rejected_by,filter_pd,filter_qt,filter_qt_phase,filter_mo_bias,filter_hrl,run_id,is_backtest
m5_cisd,mt5,2026-05-14 10:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.1696,1.16852,0.0010799999999999699,stop,False,False,1.17042,1.17132,1.17278,1.17334,1.17502,0.37,-1.06,-1.074,,,,5dc76ba23b52,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-15 09:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.16309,1.1618,0.0012900000000000134,stop,False,False,1.1651449999999999,1.16575,1.1657600000000001,1.166185,1.1674600000000002,0.1,-1.0,-1.062,,,,748b4a434e42,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-15 09:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.16309,1.1618,0.0012900000000000134,stop,False,False,1.163915,1.16489,1.1692,1.17025,1.1734,0.1,-1.0,-1.062,,,,17f7a9e08f1e,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-18 03:20:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.16322,1.16367,0.00045000000000006146,stop,False,False,1.161575,1.16074,1.1596399999999998,1.1591599999999997,1.1577199999999996,0.24,-1.6,-1.178,,,,c49aba6aeb3c,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-18 03:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16322,1.16367,0.00045000000000006146,stop,False,False,1.162085,1.16175,1.1596399999999998,1.1591599999999997,1.1577199999999996,0.24,-1.6,-1.178,,,,9d85f4e78928,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-19 03:45:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16371,1.16291,0.0007999999999999119,stop,False,False,1.16522,1.16614,1.1643399999999997,1.1645199999999996,1.1650599999999995,0.04,-1.51,-1.1,,,,773a73e3bb73,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-19 10:00:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.16162,1.16008,0.0015400000000000968,stop,False,False,1.161855,1.16265,1.1650599999999998,1.1657299999999997,1.1677399999999996,0.04,-1.08,-1.052,,,,233d0f77f5ab,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-19 09:50:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.16122,1.16067,0.0005499999999998284,stop,False,False,1.1634000000000002,1.16606,1.1663499999999998,1.1673949999999997,1.1705299999999996,0.84,-1.4,-1.145,,,,083209c86d60,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-19 09:50:00-04:00,,EURUSD,ipda_sweep,IPDA20_Low,bullish_sweep,1.16122,1.16067,0.0005499999999998284,stop,False,False,1.1702,1.17966,1.1663499999999998,1.1673949999999997,1.1705299999999996,0.84,-1.4,-1.145,,,,061bd19ab86a,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-20 03:05:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16008,1.1592500000000001,0.0008299999999998864,stop,False,False,1.1605150000000002,1.16128,1.16058,1.160835,1.1616,0.06,-1.06,-1.096,,,,c827fdd0e7cb,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-20 06:20:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15953,1.1583,0.0012299999999998423,stop,False,False,1.162615,1.16614,1.1622799999999998,1.1628149999999997,1.1644199999999996,0.83,-1.08,-1.065,,,,f4087db35f63,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-20 06:20:00-04:00,,EURUSD,ipda_sweep,IPDA20_Low,bullish_sweep,1.15953,1.1583,0.0012299999999998423,stop,False,False,1.169375,1.17966,1.1622799999999998,1.1628149999999997,1.1644199999999996,0.83,-1.08,-1.065,,,,574a18630beb,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-20 06:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.15961,1.15917,0.00043999999999999595,stop,True,False,1.159935,1.16067,1.1609600000000002,1.1613400000000003,1.1624800000000004,2.14,-1.16,-1.182,,,,53eb2db7eea3,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-20 07:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16041,1.15983,0.0005800000000000249,stop,True,False,1.1605150000000002,1.16128,1.1601700000000004,1.1603000000000003,1.1606900000000007,0.24,-1.12,-1.138,,,,665249c1c590,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-20 10:15:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.16143,1.15814,0.003290000000000015,expired,,False,,1.16801,1.16255,1.163125,1.16485,0.94,-0.2,0.301,,,,23cae335408b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-21 03:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16018,1.15928,0.0008999999999999009,liquidity,True,True,1.162355,1.1625,1.1634000000000002,1.1636750000000002,1.1645000000000003,2.7,-0.21,2.489,,,,3b750ab875e9,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-21 02:55:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16202,1.16154,0.00048000000000003595,stop,False,False,1.16224,1.16289,1.1649100000000001,1.1654750000000003,1.1671700000000003,0.15,-4.81,-1.167,,,,e37ea1542fa2,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-21 02:55:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.16202,1.16154,0.00048000000000003595,stop,False,False,1.162535,1.16352,1.1649100000000001,1.1654750000000003,1.1671700000000003,0.15,-4.81,-1.167,,,,873f8bdac652,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-21 06:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16247,1.16334,0.0008700000000001484,liquidity,True,True,1.162355,1.16221,1.15376,1.1521299999999999,1.1472399999999998,0.46,-0.14,0.207,,,,8fc199b586ea,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-21 06:15:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.16212,1.16288,0.0007599999999998719,liquidity,,True,,1.16159,1.1599499999999998,1.1593849999999999,1.1576899999999997,1.67,-0.13,0.592,,,,acd516faad7f,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-22 04:15:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.1611799999999999,1.16013,0.0010499999999997733,liquidity,True,True,1.1612149999999999,1.16157,1.1636500000000005,1.1641400000000006,1.165610000000001,0.37,-0.21,0.295,,,,0ab4214fef32,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-22 08:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.16043,1.15964,0.0007900000000000684,liquidity,True,True,1.16091,1.1616900000000001,1.1604099999999997,1.1605899999999996,1.1611299999999996,1.77,-0.06,1.494,,,,e4b5c995d843,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-22 09:20:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_High,bearish_sweep,1.16089,1.1614,0.0005100000000000104,liquidity,,True,,1.16086,1.1552600000000002,1.1541650000000003,1.1508800000000003,0.08,-0.57,-0.098,,,,f9a62c0ea9bb,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-22 09:20:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.16089,1.1614,0.0005100000000000104,liquidity,,True,,1.16013,1.1552600000000002,1.1541650000000003,1.1508800000000003,1.71,-0.57,1.333,,,,fe1bf8d75244,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-22 09:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16089,1.1614,0.0005100000000000104,liquidity,,True,,1.15987,1.1552600000000002,1.1541650000000003,1.1508800000000003,3.88,-0.57,1.843,,,,c7f34ed39108,rejected,pd,fail,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-22 09:45:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.16003,1.16085,0.0008200000000000429,liquidity,,True,,1.15933,1.15565,1.15462,1.1515300000000002,1.37,-0.66,0.756,,,,91fcd45dac68,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-25 05:10:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16415,1.16452,0.00036999999999998145,stop,False,False,1.1620249999999999,1.16032,1.1622799999999998,1.1619149999999996,1.1608199999999995,0.38,-1.38,-1.216,,,,2bd9883a16bd,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-25 07:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.16438,1.16506,0.0006800000000000139,stop,False,False,1.163735,1.16295,1.1627699999999996,1.1624549999999996,1.1615099999999994,0.18,-1.31,-1.118,,,,ffdcd380984b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-25 09:35:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.16434,1.1645699999999999,0.00022999999999995246,stop,False,False,1.163735,1.16295,1.16251,1.1620499999999998,1.1606699999999999,2.22,-1.04,-1.348,,,,d2ea27011ad9,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-25 10:40:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.16444,1.16383,0.0006099999999999994,stop,True,False,1.16464,1.16527,1.1673000000000002,1.1678650000000004,1.1695600000000004,0.67,-1.08,-1.131,,,,94da4b77a508,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 02:20:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.16324,1.16287,0.00036999999999998145,stop,True,False,1.1634449999999998,1.16397,1.1637600000000001,1.1639350000000002,1.1644600000000003,1.35,-1.14,-1.216,,,,bad6403a6f49,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 02:20:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.16324,1.16287,0.00036999999999998145,stop,False,False,1.16411,1.16527,1.1637600000000001,1.1639350000000002,1.1644600000000003,1.35,-1.14,-1.216,,,,6f44bae50ce8,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 02:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16368,1.16345,0.00022999999999995246,stop,False,False,1.1639300000000001,1.16448,1.16355,1.1636900000000001,1.1641100000000002,0.26,-1.3,-1.348,,,,d91fd02d652e,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 07:25:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.164,1.1644700000000001,0.0004700000000001925,liquidity,True,True,1.1639300000000001,1.16338,1.16289,1.16262,1.16181,1.4,-0.43,1.149,,,,459738b10cc7,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 07:25:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.164,1.1644700000000001,0.0004700000000001925,liquidity,True,True,1.1633,1.1623999999999999,1.16289,1.16262,1.16181,4.85,-0.43,3.234,,,,dfe664b0407a,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 07:25:00-04:00,,EURUSD,opening_gap_sweep,NWOG_High,bearish_sweep,1.164,1.16424,0.00024000000000001798,liquidity,,True,,1.1635199999999999,1.1630699999999998,1.1628299999999998,1.1621099999999998,2.17,-0.83,1.667,,,,67d1e64e569c,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 07:40:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.16349,1.16402,0.0005300000000001415,liquidity,True,True,1.1634449999999998,1.16292,1.1623399999999995,1.1619849999999994,1.160919999999999,1.23,-0.32,0.925,,,,729b3df99c22,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16363,1.1631,0.0005299999999999194,stop,False,False,1.1639300000000001,1.16448,1.1667300000000003,1.1672950000000002,1.1689900000000004,0.0,-1.13,-1.151,,,,00cd637947f1,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 12:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.16233,1.16162,0.0007099999999999884,expired,False,False,1.163805,1.16451,1.1649199999999997,1.1652349999999996,1.1661799999999996,1.32,-0.28,1.099,,,,8e7a6c50bfcd,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-26 12:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.16233,1.16162,0.0007099999999999884,expired,False,False,1.1634449999999998,1.16397,1.1652999999999996,1.1657099999999994,1.1669399999999992,1.32,-0.28,1.099,,,,d3160686b4b1,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 06:25:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.16375,1.16492,0.0011699999999998933,stop,False,False,1.163195,1.16235,1.1636400000000002,1.1635100000000003,1.1631200000000004,0.4,-1.92,-1.068,,,,a5bd426626c3,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 03:15:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.16431,1.16459,0.000280000000000058,stop,False,False,1.163065,1.16162,1.1614399999999998,1.1608599999999998,1.1591199999999997,0.32,-1.14,-1.286,,,,be5941f41a81,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 07:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.16404,1.1635900000000001,0.0004499999999998394,stop,False,False,1.16432,1.16492,1.1672699999999998,1.1678749999999998,1.1696899999999997,0.31,-1.04,-1.178,,,,a97a85bced53,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 07:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.16363,1.16397,0.00034000000000000696,stop,False,False,1.163195,1.16235,1.1624100000000004,1.1621150000000005,1.1612300000000007,1.03,-3.62,-1.235,,,,229708078bae,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 09:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.16387,1.16614,0.0022699999999999942,liquidity,True,True,1.1637499999999998,1.16326,1.1601200000000003,1.1593300000000002,1.1569600000000004,0.61,-0.59,0.233,,,,310ad0e48ed0,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 08:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.16437,1.16614,0.0017700000000000493,liquidity,True,True,1.16432,1.16372,1.1578400000000004,1.1564800000000006,1.1524000000000008,0.41,-0.24,0.322,,,,546e4b7ed460,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-27 09:50:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_High,bearish_sweep,1.16387,1.16462,0.0007500000000000284,stop,True,False,1.1637499999999998,1.16326,1.1642500000000002,1.1639350000000004,1.1629900000000004,0.29,-1.35,-1.107,,,,0541384be41a,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-28 16:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.16448,1.16611,0.0016300000000000203,expired,False,False,1.160365,1.15862,1.1564500000000004,1.1554800000000005,1.1525700000000008,0.01,-0.29,-0.331,,,,e2afd59088ad,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-28 16:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.16448,1.16611,0.0016300000000000203,expired,False,False,1.16033,1.1589,1.1564500000000004,1.1554800000000005,1.1525700000000008,0.01,-0.29,-0.331,,,,67c88bdacc0a,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-28 08:25:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.1623999999999999,1.16188,0.0005199999999998539,liquidity,,True,,1.16302,1.16115,1.1612149999999999,1.1614099999999998,1.92,-0.06,1.038,,,,f5a45a5cd09d,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-29 02:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16534,1.16487,0.00046999999999997044,stop,,False,,1.16628,1.1645800000000002,1.1646850000000002,1.1650000000000003,0.0,-1.06,-1.17,,,,d50abd3ecfb9,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-29 03:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.165,1.16543,0.00042999999999993044,liquidity,,True,,1.16494,1.1613500000000003,1.1607000000000003,1.1587500000000006,0.37,-0.37,-0.047,,,,cdb0b2301c86,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-29 10:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.16434,1.16509,0.0007500000000000284,stop,False,False,1.163775,1.16266,1.1632999999999996,1.1629649999999994,1.1619599999999992,0.41,-1.48,-1.107,,,,10c8279bde51,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 02:45:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16548,1.16511,0.00036999999999998145,liquidity,True,True,1.1656300000000002,1.16606,1.1667999999999998,1.1670999999999998,1.1679999999999997,2.68,-0.11,1.351,,,,2588ddf68a08,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 03:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.1657,1.16611,0.00041000000000002146,liquidity,True,True,1.1656300000000002,1.1652,1.1620600000000003,1.1613250000000004,1.1591200000000006,1.29,-0.49,1.024,,,,a032b7ab9813,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 12:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.1629,1.16068,0.0022200000000001108,expired,False,False,1.16563,1.16647,1.1658600000000003,1.1660400000000004,1.1665800000000006,0.39,-0.18,0.068,,,,de8ec89c5405,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 06:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.16478,1.16503,0.0002500000000000835,stop,True,False,1.164525,1.16415,1.1642699999999997,1.1641249999999996,1.1636899999999994,2.48,-1.04,-1.32,,,,f8bd4e42cdc8,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 08:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16472,1.16429,0.00042999999999993044,stop,False,False,1.165265,1.16604,1.1667699999999999,1.1672049999999998,1.1685099999999997,0.74,-1.16,-1.186,,,,63cd572533cf,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 12:50:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.1629,1.16068,0.0022200000000001108,expired,False,False,1.164525,1.1649,1.1671000000000002,1.1676150000000003,1.1691600000000004,0.39,-0.18,0.068,,,,b5301d0bbefb,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-01 12:50:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.1629,1.16068,0.0022200000000001108,expired,False,False,1.165105,1.16605,1.1671000000000002,1.1676150000000003,1.1691600000000004,0.39,-0.18,0.068,,,,c691ee1925e9,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-02 08:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.16487,1.16511,0.00024000000000001798,stop,False,False,1.1644349999999999,1.1636199999999999,1.16251,1.1620499999999998,1.1606699999999999,0.58,-1.67,-1.333,,,,fbdb096bc704,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-03 03:10:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.16183,1.16131,0.0005199999999998539,stop,False,False,1.16345,1.16556,1.1645200000000002,1.1650700000000003,1.1667200000000004,0.42,-1.06,-1.154,,,,ae3af39a87b3,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-03 10:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16069,1.15947,0.0012199999999999989,expired,False,False,1.1626,1.16324,1.16237,1.1625199999999998,1.1629699999999998,0.49,-0.97,-0.811,,,,a01ecf927c68,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-04 10:25:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.16315,1.16348,0.0003300000000001635,expired,True,False,1.1614,1.15947,1.16206,1.16174,1.1607800000000001,7.15,-0.52,6.212,,,,68c3819b8252,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-05 05:25:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.16391,1.16443,0.000520000000000076,liquidity,True,True,1.161235,1.1609099999999999,1.1606999999999998,1.1604949999999998,1.1598799999999998,6.52,-0.98,5.615,,,,38e35b9e1acf,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-05 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.1615,1.16388,0.0023800000000000487,liquidity,,True,,1.16128,1.1613999999999998,1.1609199999999997,1.1594799999999996,0.41,-0.1,0.059,,,,e033e12d5f89,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-05 12:45:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.15266,1.15215,0.0005100000000000104,stop,False,False,1.160965,1.16102,1.1718,1.17368,1.17932,1.25,-1.67,-1.157,,,,5080767be506,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-05 08:50:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15953,1.16082,0.0012900000000000134,liquidity,,True,,1.15695,1.16164,1.1612,1.15988,2.34,-0.34,1.938,,,,f8043e194d42,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-05 12:45:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15266,1.15215,0.0005100000000000104,stop,False,False,1.16199,1.16453,1.17536,1.1781899999999998,1.18668,1.25,-1.67,-1.157,,,,025548564266,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-05 12:45:00-04:00,,EURUSD,ipda_sweep,IPDA20_Low,bullish_sweep,1.15266,1.15215,0.0005100000000000104,stop,False,False,1.168205,1.17878,1.1672399999999998,1.1688449999999997,1.1736599999999997,1.25,-1.67,-1.157,,,,1e20d52e9554,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
